Period,death,hospitalizedCurrently,positiveCasesViral,positiveIncrease,positiveTestsViral,deathIncrease,positiveTestsViralIncrease,positiveCasesIncrease,positivityRate,State
1.0,1160.6153846153845,1566.5384615384614,115390.61538461539,949.3846153846154,25376.76923076923,53.75,1031.9166666666667,4399.5,0.9230769230769231,MD
2.0,1712.6666666666667,1628.1666666666667,168199.33333333334,983.0,37126.0,52.333333333333336,1179.5,6079.666666666667,1.0,MD
3.0,2057.0,1477.0,212078.5,1122.3333333333333,44410.5,47.166666666666664,1034.3333333333333,6615.166666666667,0.16844739504309478,MD
4.0,2323.0,1317.8333333333333,264576.8333333333,894.0,51574.0,36.5,1013.0,8076.166666666667,0.17185539608378272,MD
5.0,2578.0,1229.0,337250.1666666667,958.6666666666666,59861.166666666664,31.333333333333332,1128.1666666666667,10981.333333333334,0.12213488581879683,MD
6.0,2741.0,1030.5,414616.8333333333,653.6666666666666,65941.5,24.166666666666668,767.8333333333334,10449.0,0.08992958843048669,MD
7.0,2928.1666666666665,795.8333333333334,481794.1666666667,490.6666666666667,70499.0,23.0,601.6666666666666,9885.5,0.08102001498067989,MD
8.0,3055.0,620.5,553712.3333333334,339.6666666666667,74171.0,16.0,480.6666666666667,9368.166666666666,0.06931645888912132,MD
9.0,3160.1666666666665,470.1666666666667,622521.0,370.3333333333333,77509.83333333333,13.666666666666666,475.6666666666667,10124.5,0.06347433278461367,MD
10.0,3237.6666666666665,414.8333333333333,701685.8333333334,413.0,81267.16666666667,10.166666666666666,550.3333333333334,12011.666666666666,0.06283805572632303,MD
11.0,3313.1666666666665,395.6666666666667,791708.8333333334,566.5,85301.16666666667,9.833333333333334,652.6666666666666,14694.666666666666,0.06403450202385662,MD
12.0,3372.5,452.3333333333333,922158.6666666666,754.8333333333334,91006.0,10.166666666666666,905.1666666666666,20553.166666666668,0.06579943039598006,MD
13.0,3708.3846153846152,417.61538461538464,1807813.6923076923,539.5384615384615,124139.46153846153,8.076923076923077,754.3846153846154,21318.846153846152,0.06095341586710223,MD
14.0,3809.230769230769,363.38461538461536,2098327.769230769,598.6923076923077,134914.0,6.0,745.2307692307693,21088.76923076923,0.07777652793455339,MD
15.0,3895.6923076923076,328.15384615384613,2425584.846153846,510.38461538461536,144752.07692307694,6.846153846153846,637.1538461538462,25226.23076923077,0.06392536072166587,MD
16.0,3971.5384615384614,359.53846153846155,2758817.4615384615,580.7692307692307,153818.0,4.384615384615385,710.2307692307693,25194.615384615383,0.0702032324544811,MD
17.0,4056.769230769231,441.0769230769231,3123704.5384615385,653.9230769230769,164721.61538461538,6.6923076923076925,838.8461538461538,27155.615384615383,0.08028773453459959,MD
18.0,4167.461538461538,572.0,3504547.846153846,1048.4615384615386,178774.84615384616,8.692307692307692,1251.4615384615386,28228.153846153848,0.11627416890255031,MD
1.0,48.15384615384615,27.307692307692307,16864.153846153848,6.0,,0.75,,473.0,0.0,VT
