Period,Population Staying at Home,Population Not Staying at Home,Number of Trips,Number of Trips <1,Number of Trips 1-3,Number of Trips 3-5,Number of Trips 5-10,Number of Trips 10-25,Number of Trips 25-50,Number of Trips 50-100,Number of Trips 100-250,Number of Trips 250-500,Number of Trips >=500,State
2.0,21729484.0,57384606.0,189694635.0,50152177.0,48951188.85714286,21561787.14285714,26217063.714285713,26716909.57142857,10491944.42857143,3834664.8571428573,1368321.142857143,290143.71428571426,110434.57142857143,CA
2.0,3109198.4285714286,8281929.571428572,39625186.428571425,11023590.857142856,9867180.42857143,4606174.857142857,5752192.714285715,5633013.571428572,1714069.4285714286,649759.5714285715,266333.85714285716,72076.28571428571,40794.857142857145,CO
2.0,1822419.4285714286,5322910.571428572,23071690.0,5931425.142857143,6208648.0,2858916.5714285714,3362114.0,3265163.4285714286,1054728.2857142857,288837.4285714286,63645.142857142855,17421.714285714286,20790.285714285714,CT
2.0,526997.1428571428,877912.8571428572,5194999.142857143,2020260.0,1274920.5714285714,669980.0,700937.7142857143,399646.85714285716,92284.28571428571,21836.285714285714,6802.857142857143,4409.142857142857,3921.4285714285716,DC
2.0,473255.4285714286,1461086.5714285714,6439876.0,1670511.4285714286,1653059.142857143,789322.0,984934.8571428572,899987.4285714285,326086.0,89993.42857142857,22354.85714285714,2150.285714285714,1476.5714285714287,DE
2.0,9433679.714285715,33164970.285714287,127930879.14285715,34421969.71428572,33262588.57142857,16169875.714285715,19495918.0,16952870.57142857,5141846.857142857,1585832.0,676769.1428571428,150440.57142857142,72768.0,FL
2.0,4479990.428571428,16558959.57142857,69631871.0,16479634.857142856,17189957.85714286,8715578.57142857,11141961.714285715,10326912.714285715,3722959.714285714,1219784.4285714286,637563.8571428572,158563.2857142857,38954.0,GA
2.0,773651.4285714285,2067242.5714285714,6902732.142857143,2125559.5714285714,1860393.142857143,786824.7142857143,929698.4285714285,1038796.4285714285,128313.71428571429,23179.0,5284.857142857143,1986.2857142857142,2696.0,HI
2.0,1487625.4285714286,4824664.571428572,21113274.0,5489719.142857143,5502558.857142857,2441246.0,2889968.0,2948466.5714285714,1125444.5714285714,465481.4285714286,207730.57142857142,34361.71428571428,8297.142857142857,IA
2.0,861417.4285714285,2646998.5714285714,10458719.42857143,2798768.5714285714,2761357.0,1259944.142857143,1486255.5714285714,1320875.5714285714,480391.14285714284,214026.85714285713,112113.14285714286,19473.85714285714,5513.571428571428,ID
2.0,6766524.857142857,18715635.14285714,83803501.71428572,23367316.285714287,20896787.42857143,9735840.0,11898720.285714285,11789914.0,4137365.714285714,1171231.142857143,596454.0,153600.0,56272.857142857145,IL
2.0,3125513.1428571427,10258242.857142856,45276490.0,11487582.57142857,11478779.42857143,5607473.428571428,6865258.857142857,6540136.285714285,2181859.714285714,726129.1428571428,299596.0,65336.857142857145,24337.714285714286,IN
2.0,1453900.0,4369110.0,18461579.57142857,4817682.142857143,4933147.428571428,2149371.0,2492073.4285714286,2494576.0,956679.4285714285,381689.85714285716,189120.2857142857,37396.0,9844.0,KS
2.0,2057695.4285714286,6879108.571428572,31546710.85714286,7421330.142857143,8025499.0,4147641.1428571427,5009167.428571428,4573031.0,1519413.7142857143,553129.0,243492.85714285713,41924.0,12082.57142857143,KY
2.0,1907446.5714285714,7412509.428571428,31892659.714285713,8022539.428571428,8139587.142857143,4057759.1428571427,5002132.857142857,4262629.428571428,1503343.142857143,615300.2857142857,238045.14285714287,39076.57142857143,12246.57142857143,LA
2.0,3932040.8571428573,9872257.142857144,52337194.571428575,14728910.57142857,14072723.42857143,6293353.428571428,7418431.142857143,6956107.142857143,2159666.5714285714,542431.7142857143,96076.57142857143,26985.428571428572,42508.57142857143,MA
2.0,3077773.714285714,9007662.285714285,38697289.71428572,10517302.0,9424347.714285715,4496869.714285715,5798157.142857143,5814576.571428572,1933784.0,488206.0,164076.85714285713,39411.42857142857,20558.285714285714,MD
2.0,672825.7142857143,2003982.2857142857,8641304.57142857,1883431.142857143,2110725.714285714,1094271.142857143,1360998.2857142857,1457025.142857143,515982.85714285716,162846.2857142857,46035.42857142857,4591.142857142857,5397.428571428572,ME
2.0,5112452.857142857,14879377.142857144,63038547.428571425,16713280.857142856,15519682.857142856,7640055.142857143,9512870.285714285,9134669.142857144,3039255.4285714286,974090.8571428572,389986.28571428574,77437.42857142857,37219.142857142855,MI
2.0,2785555.1428571427,8436802.857142856,33869204.571428575,8885985.142857144,7963920.0,3742244.285714286,4723469.428571428,5427731.142857143,1963399.142857143,744344.2857142857,348757.71428571426,47672.857142857145,21680.571428571428,MN
2.0,2987276.5714285714,9265627.42857143,37596996.428571425,9234108.42857143,9434700.57142857,4415260.714285715,5605215.714285715,5682044.571428572,2075115.7142857143,702535.5714285715,359441.14285714284,67211.42857142857,21362.571428571428,MO
2.0,1051331.142857143,4921728.857142857,18356058.57142857,4199670.285714285,4677770.571428572,2244714.0,2910991.4285714286,2716522.285714286,1008651.1428571428,386375.71428571426,164788.57142857142,40351.71428571428,6222.857142857143,MS
2.0,569054.8571428572,1555262.0,6345370.714285715,1785840.142857143,1735599.5714285714,714614.4285714285,788066.7142857143,719582.2857142857,328832.0,180259.14285714287,75556.0,12106.57142857143,4913.857142857143,MT
2.0,4424226.0,16343014.0,69900574.57142857,15859026.285714285,17497235.714285713,8988506.0,11462342.0,10808758.0,3497078.0,1143327.7142857143,514316.0,103514.57142857143,26470.285714285714,NC
2.0,361866.71428571426,1157960.2857142857,4550435.0,1222382.5714285714,1232951.857142857,574780.1428571428,563484.8571428572,471686.5714285714,238744.2857142857,160089.42857142858,72018.28571428571,11158.714285714286,3138.285714285714,ND
2.0,919201.8571428572,2939334.1428571427,12242510.0,3150066.285714286,3212853.4285714286,1516524.142857143,1805140.7142857143,1562453.857142857,561434.4285714285,282349.28571428574,123580.0,22005.571428571428,6102.285714285715,NE
2.0,645081.4285714285,2067834.5714285714,9581682.57142857,2182239.714285714,2303341.1428571427,1169398.2857142857,1491718.857142857,1608089.7142857143,626870.8571428572,163723.7142857143,28372.0,3304.0,4624.285714285715,NH
2.0,5036594.0,12780446.0,60483980.85714286,18119720.57142857,15662004.857142856,6953058.571428572,8356792.285714285,7676308.0,2567827.4285714286,799173.4285714285,260547.42857142858,56126.0,32422.285714285714,NJ
2.0,1030165.5714285715,3160690.4285714286,14812328.0,4030243.5714285714,3979477.4285714286,1817925.857142857,2083398.857142857,1631024.857142857,672682.0,386266.71428571426,171882.57142857142,33536.142857142855,5890.0,NM
2.0,1709611.4285714286,4359172.571428572,16841545.714285713,5030068.571428572,4123118.8571428573,2000121.0,2529432.4285714286,2297717.1428571427,440016.0,214882.57142857142,164944.2857142857,30696.85714285714,10548.0,NV
2.0,12790127.714285715,26294290.285714287,138231064.57142857,41758298.85714286,35472800.0,16450340.285714285,20043498.85714286,17677782.57142857,4691395.714285715,1449498.857142857,502460.0,106253.42857142857,78736.0,NY
2.0,5683364.857142857,17695519.14285714,75276211.71428572,19576938.285714287,18751401.14285714,9149476.285714285,11462225.42857143,11420353.714285715,3349136.5714285714,1053929.4285714286,387746.0,88224.0,36780.857142857145,OH
2.0,1744346.0,6141812.0,23985637.714285713,5878714.285714285,6140661.428571428,2892537.4285714286,3567221.714285714,3625357.4285714286,1174842.5714285714,477190.85714285716,191792.57142857142,30734.285714285714,6585.142857142857,OK
2.0,2352928.1428571427,6028497.857142857,24728873.285714287,7198491.142857143,6423060.142857143,2878992.8571428573,3183052.5714285714,3349938.714285714,1063753.0,432566.14285714284,147996.0,32683.0,18339.714285714286,OR
2.0,6673307.428571428,18940812.57142857,80232560.57142857,21827745.714285713,20285352.85714286,9673901.714285715,12133671.42857143,11186678.0,3294180.5714285714,1185448.857142857,531209.4285714285,81182.0,33190.0,PA
2.0,531022.0,1583608.0,7076705.714285715,1934322.2857142857,1921004.857142857,855644.5714285715,1030792.0,980913.4285714285,277981.14285714284,55290.57142857143,12734.857142857143,4211.714285714285,3810.285714285714,RI
2.0,1978814.2857142857,8189439.714285715,35142869.428571425,8319558.0,8822095.142857144,4469790.285714285,5667964.285714285,5384013.428571428,1620837.7142857143,548280.5714285715,251568.0,47409.142857142855,11352.857142857143,SC
2.0,405716.14285714284,1358753.857142857,5792308.571428572,1500937.4285714286,1508134.7142857143,699633.2857142857,782539.2857142857,723640.7142857143,332698.85714285716,159576.85714285713,71475.57142857143,10264.142857142857,3407.714285714286,SD
2.0,2825076.5714285714,10714943.42857143,45563830.571428575,10536178.0,11587254.0,5814480.285714285,7218090.571428572,7056995.142857143,2189133.4285714286,725620.0,325411.14285714284,89835.71428571429,20832.285714285714,TN
2.0,12039732.857142856,45363957.14285714,165874552.57142857,42332625.71428572,41891999.14285714,19672572.0,24158439.42857143,24364129.14285714,8668645.857142856,3040661.4285714286,1371263.7142857143,284430.0,89786.14285714286,TX
2.0,1584552.5714285714,4737657.428571428,22109642.14285714,6057881.285714285,5662221.0,2766951.1428571427,3158442.5714285714,2762244.714285714,1006983.1428571428,374834.0,257388.85714285713,49713.142857142855,12982.285714285714,UT
2.0,4098802.8571428573,12936567.142857144,57073843.428571425,14898110.285714285,14262368.285714285,7045131.142857143,8624061.142857144,8237025.714285715,2672409.1428571427,886555.4285714285,352412.5714285714,67356.0,28413.714285714286,VA
2.0,320603.71428571426,931994.2857142857,4507292.285714285,1002787.7142857143,1200309.7142857143,602510.8571428572,663630.5714285715,705608.8571428572,248157.42857142858,62667.42857142857,16844.571428571428,2391.714285714286,2383.4285714285716,VT
2.0,4049957.4285714286,11021224.57142857,43835977.428571425,12653456.714285715,11095416.285714285,4969402.142857143,6097482.571428572,6053797.857142857,1988522.0,650039.4285714285,246224.14285714287,43900.28571428572,37736.0,WA
2.0,2753240.8571428573,8873895.142857144,36230002.571428575,8987352.57142857,8666812.857142856,4245715.142857143,5425638.857142857,5642484.857142857,2080036.0,771196.8571428572,338111.4285714286,56133.42857142857,16520.571428571428,WI
2.0,891903.7142857143,2719760.285714286,11542136.285714285,2673399.1428571427,2987462.0,1480915.142857143,1818065.7142857143,1670185.142857143,594849.4285714285,222259.42857142858,80443.42857142857,11228.285714285714,3328.5714285714284,WV
2.0,294488.5714285714,860985.4285714285,4137577.714285714,1203672.0,1152003.4285714286,529752.5714285715,413309.14285714284,349041.4285714286,262874.28571428574,149175.7142857143,67319.14285714286,8023.428571428572,2406.5714285714284,WY
3.0,386819.14285714284,1085755.5714285714,4797846.0,1446116.4285714286,1319869.857142857,597480.2857142857,651438.5714285715,466321.28571428574,220347.57142857142,65343.0,19705.85714285714,4870.714285714285,6352.428571428572,AK
3.0,1557990.0,8217752.0,31606972.85714286,7168009.428571428,7719510.0,4186575.1428571427,5076140.571428572,4835111.428571428,1703789.142857143,616394.0,237480.57142857142,55968.857142857145,7993.714285714285,AL
3.0,1010664.0,5016986.0,19525450.0,4678731.428571428,5023550.285714285,2445279.714285714,2974469.1428571427,2779403.1428571427,1000450.0,410549.71428571426,172547.7142857143,35446.57142857143,5022.285714285715,AR
3.0,3295485.1428571427,11047806.857142856,41667806.85714286,12026439.142857144,9770423.714285715,4738664.857142857,5806145.142857143,6104556.285714285,2008741.142857143,701915.7142857143,417153.4285714286,65594.28571428571,28173.14285714286,AZ
3.0,19113309.14285714,60000780.85714286,203586080.85714287,55351232.571428575,50852444.571428575,22737664.85714286,27963044.57142857,28863844.0,11500401.42857143,4261121.714285715,1603938.0,347248.5714285714,105140.57142857143,CA
3.0,2647570.0,8743558.0,44286577.71428572,12702873.714285715,10889692.857142856,5048183.714285715,6328378.285714285,6208316.857142857,1925207.142857143,742553.7142857143,319169.71428571426,82856.28571428571,39345.42857142857,CO
3.0,1559955.142857143,5585374.857142857,25554804.0,6852755.714285715,6772087.142857143,3121502.0,3626933.4285714286,3554947.1428571427,1167766.857142857,335211.4285714286,76920.28571428571,21522.571428571428,25157.428571428572,CT
3.0,477689.71428571426,927220.2857142857,5825899.142857143,2379502.0,1357047.142857143,751093.4285714285,762810.0,433012.28571428574,102818.85714285714,23893.714285714286,7402.0,4837.714285714285,3482.0,DC
3.0,413769.14285714284,1520572.857142857,6880154.285714285,1837933.4285714286,1726733.7142857143,839016.0,1043440.2857142857,944305.4285714285,350756.0,108699.42857142857,25662.571428571428,2063.1428571428573,1544.2857142857142,DE
3.0,8140054.857142857,34458595.14285714,135403146.57142857,36768564.571428575,34608262.0,16905501.42857143,20627837.14285714,18150371.42857143,5577919.142857143,1751123.142857143,758932.8571428572,173573.7142857143,81061.14285714286,FL
3.0,3960694.5714285714,17078255.42857143,72084912.0,17454372.285714287,17568498.0,8863236.857142856,11385960.0,10648600.857142856,3916473.1428571427,1315801.7142857143,705883.4285714285,183306.2857142857,42779.42857142857,GA
3.0,703096.8571428572,2137797.1428571427,7336777.142857143,2309297.0,1975239.142857143,802130.5714285715,964524.2857142857,1100531.7142857143,142496.0,31000.428571428572,6813.428571428572,2064.8571428571427,2679.714285714286,HI
3.0,1306207.142857143,5006082.857142857,22184028.85714286,5837737.714285715,5752618.285714285,2533926.5714285714,3020101.714285714,3056199.714285714,1204852.5714285714,507189.4285714286,224000.2857142857,38514.57142857143,8888.0,IA
3.0,763702.0,2744714.0,11074212.57142857,2976614.0,2892231.4285714286,1313072.857142857,1579800.5714285714,1399420.2857142857,526622.2857142857,237356.85714285713,123809.42857142857,20105.714285714286,5179.142857142857,ID
3.0,5990808.0,19491352.0,87747736.0,24812570.57142857,21534913.14285714,10046630.857142856,12258608.285714285,12343112.0,4490672.285714285,1316301.4285714286,704656.0,179874.2857142857,60397.142857142855,IL
3.0,2736724.5714285714,10647031.42857143,46913811.71428572,11993335.42857143,11838792.57142857,5739597.142857143,6966578.0,6806078.857142857,2327362.285714286,799534.8571428572,339826.85714285716,76244.28571428571,26461.428571428572,IN
3.0,1243741.142857143,4579268.857142857,20671167.14285714,5624394.857142857,5463500.0,2365055.714285714,2767078.5714285714,2719071.4285714286,1051824.2857142857,417810.28571428574,208217.7142857143,42447.71428571428,11766.57142857143,KS
3.0,1797596.5714285714,7139207.428571428,33330828.85714286,8035574.571428572,8361941.714285715,4301003.142857143,5219827.714285715,4790398.0,1651230.2857142857,629122.2857142857,278314.85714285716,50213.71428571428,13202.57142857143,KY
3.0,1660362.2857142857,7659593.714285715,33442439.714285713,8529996.285714285,8441666.285714285,4237770.857142857,5231389.428571428,4455182.285714285,1566980.0,660083.7142857143,260755.14285714287,45074.28571428572,13541.42857142857,LA
3.0,3372059.714285714,10432238.285714285,58998793.428571425,17464232.0,15518033.714285715,6952701.428571428,8145819.714285715,7667455.714285715,2415061.4285714286,640088.2857142857,115440.57142857143,32182.285714285714,47778.28571428572,MA
3.0,2709696.0,9375740.0,42169262.28571428,11961598.285714285,10064101.714285715,4754676.857142857,6161243.428571428,6237645.142857143,2149015.4285714286,571488.0,202728.2857142857,47982.57142857143,18782.571428571428,MD
3.0,560385.1428571428,2116422.8571428573,10026737.142857144,2312951.1428571427,2423750.8571428573,1260858.5714285714,1565390.5714285714,1627542.5714285714,583557.4285714285,191122.2857142857,51674.28571428572,5064.285714285715,4825.142857142857,ME
3.0,4522525.142857143,15469304.857142856,65942812.0,17675913.714285713,16070576.57142857,7781511.714285715,9770800.0,9622745.42857143,3303908.5714285714,1112017.142857143,473434.85714285716,91952.28571428571,39951.71428571428,MI
3.0,2430260.8571428573,8792097.142857144,36639773.428571425,9893480.0,8524509.42857143,3973138.8571428573,5032725.714285715,5798219.428571428,2120926.285714286,818369.7142857143,403178.5714285714,53185.142857142855,22040.285714285714,MN
3.0,2590358.0,9662546.0,39914587.14285714,10083227.42857143,9877061.142857144,4622730.571428572,5897995.428571428,5970260.571428572,2194874.0,764687.1428571428,405876.85714285716,75408.57142857143,22465.428571428572,MO
3.0,913362.0,5059698.0,19126078.85714286,4485649.428571428,4819650.571428572,2311457.4285714286,2996595.4285714286,2798898.8571428573,1058093.142857143,420336.5714285714,185330.57142857142,43558.857142857145,6508.0,MS
3.0,498718.85714285716,1625744.5714285714,7051116.428571428,2059260.0,1908225.857142857,778564.0,861870.7142857143,780554.4285714285,355550.4285714286,201693.14285714287,87323.71428571429,13317.57142857143,4756.571428571428,MT
3.0,3943812.8571428573,16823427.14285714,71726095.14285715,16657538.285714285,17771160.285714287,9046119.42857143,11447874.857142856,11074430.0,3709460.8571428573,1282512.857142857,595131.7142857143,111165.14285714286,30701.714285714286,NC
3.0,307969.71428571426,1212184.2857142857,5315956.571428572,1515326.5714285714,1402975.7142857143,648945.7142857143,647423.4285714285,548486.8571428572,278251.4285714286,183976.85714285713,76481.42857142857,11357.142857142857,2731.4285714285716,ND
3.0,799148.2857142857,3059387.714285714,13435078.857142856,3626141.714285714,3444532.8571428573,1621292.857142857,1936273.142857143,1696155.4285714286,618209.7142857143,320500.85714285716,141150.0,24218.0,6604.285714285715,NE
3.0,533940.5714285715,2178975.4285714286,10776861.42857143,2556648.285714286,2593580.0,1281531.7142857143,1645896.2857142857,1767941.142857143,709234.0,183717.42857142858,30954.285714285714,3496.5714285714284,3861.714285714286,NH
3.0,4388093.142857143,13428946.857142856,66665643.71428572,20777458.0,16839769.42857143,7439377.714285715,8973220.857142856,8383297.142857143,2885961.714285714,941873.7142857143,317215.4285714286,69211.42857142857,38258.28571428572,NJ
3.0,886646.8571428572,3304209.1428571427,16306980.857142856,4509382.285714285,4346301.142857143,1999103.142857143,2283348.5714285714,1770232.2857142857,730786.2857142857,428518.0,195998.85714285713,37670.28571428572,5640.0,NM
3.0,1502581.4285714286,4566202.571428572,18251427.14285714,5583054.0,4375614.857142857,2080525.4285714286,2724482.8571428573,2492198.8571428573,510922.0,250043.14285714287,190115.14285714287,33423.71428571428,11047.142857142857,NV
3.0,11262424.285714285,27821993.714285713,154955902.2857143,49109560.85714286,38834664.85714286,18043166.285714287,21864396.285714287,19319021.714285713,5286920.0,1680312.0,607321.4285714285,120066.28571428571,90472.57142857143,NY
3.0,4946850.285714285,18432033.714285713,79547004.28571428,21014462.0,19552478.285714287,9538219.142857144,12021059.42857143,12037536.0,3628137.4285714286,1175904.857142857,438042.28571428574,101150.28571428571,40014.57142857143,OH
3.0,1507256.2857142857,6378901.714285715,26020529.714285713,6593685.428571428,6607509.142857143,3084734.0,3826675.4285714286,3883431.4285714286,1267150.0,505988.0,209503.7142857143,35087.142857142855,6765.428571428572,OK
3.0,2136640.8571428573,6244785.142857143,26301691.42857143,7925241.428571428,6650151.714285715,3021891.1428571427,3376386.8571428573,3521704.0,1130426.2857142857,451458.85714285716,166491.42857142858,39120.28571428572,18819.428571428572,OR
3.0,5805035.142857143,19809084.85714286,88045719.14285715,24965106.85714286,21780681.714285713,10400718.0,13034822.0,12058023.714285715,3660322.0,1397279.7142857143,624072.8571428572,88082.0,36610.28571428572,PA
3.0,448204.0,1666426.0,7957584.571428572,2263321.4285714286,2123854.0,946451.4285714285,1131776.857142857,1069868.2857142857,339732.28571428574,60476.28571428572,14196.57142857143,3817.714285714286,4089.714285714286,RI
3.0,1743308.5714285714,8424945.42857143,35853601.428571425,8608849.714285715,8895145.714285715,4490846.285714285,5722467.142857143,5495364.285714285,1700505.4285714286,596456.0,277132.85714285716,54484.28571428572,12349.714285714286,SC
3.0,351137.71428571426,1413332.2857142857,6590570.571428572,1798552.2857142857,1684188.2857142857,766526.0,868755.1428571428,823052.0,373038.5714285714,180355.7142857143,81386.28571428571,11354.57142857143,3361.714285714286,SD
3.0,2442928.8571428573,11097091.142857144,48465138.571428575,11600797.142857144,12121512.857142856,6067209.142857143,7580688.0,7438519.142857143,2367498.5714285714,804437.1428571428,362356.28571428574,99452.0,22668.285714285714,TN
3.0,10473181.714285715,46930508.28571428,176904583.42857143,46177559.428571425,44154926.28571428,20739424.0,25543204.0,25894338.0,9219534.285714285,3253028.8571428573,1521506.5714285714,311229.14285714284,89832.85714285714,TX
3.0,1387489.4285714286,4934720.571428572,24104541.42857143,6815098.857142857,6092699.142857143,2956774.285714286,3401086.5714285714,2962348.5714285714,1106382.2857142857,408610.85714285716,295415.4285714286,53395.71428571428,12729.714285714286,UT
3.0,3630288.5714285714,13405081.42857143,60104176.28571428,16054955.714285715,14778117.142857144,7231530.285714285,9016357.42857143,8649484.857142856,2876156.8571428573,977006.5714285715,414188.85714285716,77016.85714285714,29361.714285714286,VA
3.0,266768.28571428574,985829.7142857143,5191762.0,1267930.857142857,1341353.7142857143,689162.2857142857,735060.5714285715,782119.7142857143,280117.71428571426,73940.57142857143,17379.428571428572,2303.4285714285716,2393.714285714286,VT
3.0,3678880.285714286,11392301.714285715,46120968.571428575,13725657.142857144,11327510.285714285,5086402.571428572,6419237.142857143,6404850.0,2096888.5714285714,697145.4285714285,275818.28571428574,49010.0,38449.142857142855,WA
3.0,2420159.714285714,9206976.285714285,38027165.71428572,9463210.857142856,9029529.42857143,4442478.571428572,5644906.571428572,5886985.714285715,2245738.8571428573,840556.5714285715,392347.4285714286,64947.42857142857,16464.285714285714,WI
3.0,774963.1428571428,2836700.8571428573,12611054.0,3064956.5714285714,3212575.714285714,1578012.0,1925052.2857142857,1798018.2857142857,667508.2857142857,250974.85714285713,96244.57142857143,14199.142857142857,3512.285714285714,WV
3.0,253029.7142857143,902444.2857142857,4620184.285714285,1368045.142857143,1253948.2857142857,584419.1428571428,457969.4285714286,390564.28571428574,307592.5714285714,171612.2857142857,75515.42857142857,7990.857142857143,2526.8571428571427,WY
4.0,391344.71428571426,1081972.7142857143,4656246.428571428,1394473.857142857,1262958.2857142857,569893.1428571428,634409.8571428572,468768.71428571426,206231.14285714287,85313.0,22907.0,4206.714285714285,7084.714285714285,AK
4.0,1584230.857142857,8191511.142857143,30435040.0,6719409.142857143,7415604.285714285,4035679.1428571427,4976948.857142857,4699521.714285715,1609492.5714285714,618746.2857142857,277946.5714285714,68670.57142857143,13020.857142857143,AL
4.0,1009362.2857142857,5018287.714285715,18703232.85714286,4362232.857142857,4805190.571428572,2365764.8571428573,2915787.1428571427,2627515.714285714,958523.4285714285,426579.14285714284,193476.85714285713,40339.142857142855,7823.142857142857,AR
4.0,3300225.714285714,11043066.285714285,40647458.571428575,11511204.285714285,9600262.857142856,4636145.142857143,5716306.0,5961202.571428572,1944424.5714285714,718381.1428571428,449930.5714285714,75077.71428571429,34523.71428571428,AZ
4.0,19168405.714285713,59945684.28571428,201047047.14285713,54241703.14285714,50629378.85714286,22486036.0,27475081.714285713,28074925.14285714,11346736.57142857,4467400.285714285,1779787.142857143,382013.4285714286,163984.85714285713,CA
4.0,2651640.8571428573,8739487.142857144,43229837.71428572,12279463.42857143,10671292.285714285,4950896.571428572,6118129.142857143,6011624.571428572,1877976.0,780944.0,378639.71428571426,100235.71428571429,60636.28571428572,CO
4.0,1547472.857142857,5597857.142857143,24907459.42857143,6630321.714285715,6581459.714285715,3044509.714285714,3546281.1428571427,3445445.4285714286,1139083.7142857143,367135.4285714286,85602.0,26352.285714285714,41268.28571428572,CT
4.0,471327.14285714284,933582.8571428572,5482204.857142857,2159198.0,1312767.4285714286,694449.1428571428,738128.8571428572,423978.5714285714,102474.85714285714,25718.0,10376.0,6351.142857142857,8762.857142857143,DC
4.0,411168.5714285714,1523173.4285714286,6493913.714285715,1710065.142857143,1634465.7142857143,797719.4285714285,1012777.1428571428,871270.0,314266.28571428574,113707.14285714286,32645.428571428572,3997.714285714286,2999.714285714286,DE
4.0,8239527.428571428,34359122.571428575,131267421.71428572,34860413.71428572,33472512.0,16785796.285714287,20260921.14285714,17528595.14285714,5370857.428571428,1833504.857142857,859362.0,189292.0,106167.14285714286,FL
4.0,3976417.4285714286,17062532.57142857,69444890.57142857,16260404.285714285,16863060.285714287,8627544.0,11240505.42857143,10253734.285714285,3733792.8571428573,1338705.7142857143,819444.8571428572,237852.2857142857,69846.57142857143,GA
4.0,690979.2857142857,2149914.714285714,7264624.0,2210490.1428571427,1972958.5714285714,853489.1428571428,965279.8571428572,1092065.7142857143,129631.0,26290.714285714286,7255.428571428572,2978.285714285714,4185.142857142857,HI
4.0,1287282.5714285714,5025007.428571428,22129507.14285714,5793183.142857143,5746737.142857143,2570960.285714286,3005617.714285714,3028779.1428571427,1182818.5714285714,509587.14285714284,234628.2857142857,42701.42857142857,14494.285714285714,IA
4.0,740332.8571428572,2768083.1428571427,10851278.857142856,2868331.1428571427,2810768.8571428573,1305007.4285714286,1536262.857142857,1376703.7142857143,530800.0,249753.14285714287,138299.42857142858,25935.714285714286,9416.57142857143,ID
4.0,5838674.857142857,19643485.14285714,89910929.14285715,25815599.14285714,22285256.85714286,10347193.42857143,12509890.0,12187576.857142856,4389680.857142857,1370496.2857142857,730014.2857142857,184582.57142857142,90638.85714285714,IL
4.0,2662053.4285714286,10721702.57142857,48432979.14285714,12568451.142857144,12182259.142857144,5979241.714285715,7245815.142857143,6838752.0,2293235.4285714286,836923.7142857143,358365.4285714286,86380.57142857143,43554.857142857145,IN
4.0,1232136.0,4590874.0,19779120.85714286,5237432.571428572,5200568.0,2260603.1428571427,2705913.1428571427,2614832.5714285714,1013811.1428571428,437719.4285714286,242034.0,49141.42857142857,17065.428571428572,KS
4.0,1746626.2857142857,7190177.714285715,33521404.57142857,7973752.571428572,8379084.857142857,4380667.142857143,5294303.142857143,4834253.714285715,1617218.2857142857,645518.5714285715,304704.28571428574,68524.28571428571,23377.714285714286,KY
4.0,1676605.4285714286,7643350.571428572,32650055.14285714,8088640.285714285,8223904.0,4181287.4285714286,5182048.285714285,4373497.428571428,1547810.0,691038.8571428572,291190.85714285716,48592.0,22046.0,LA
4.0,3326206.285714286,10478091.714285715,58029086.85714286,17047185.42857143,15386959.142857144,6891938.0,8035062.0,7354982.857142857,2345245.714285714,688782.2857142857,145765.7142857143,38662.57142857143,94503.14285714286,MA
4.0,2689708.5714285714,9395727.42857143,40424195.71428572,11141136.857142856,9770445.42857143,4751656.571428572,6037443.428571428,5811896.857142857,2005880.857142857,577035.7142857143,228172.0,65881.71428571429,34646.28571428572,MD
4.0,552792.0,2124016.0,9861617.142857144,2263825.4285714286,2370954.8571428573,1257952.5714285714,1555684.5714285714,1573589.142857143,561106.0,206128.85714285713,56464.857142857145,7033.428571428572,8877.42857142857,ME
4.0,4288623.142857143,15703206.857142856,68646274.0,18920185.14285714,16663465.42857143,8112200.571428572,10077909.42857143,9694846.0,3262431.1428571427,1182994.0,555674.8571428572,104944.0,71623.42857142857,MI
4.0,2421426.5714285714,8800931.42857143,36168086.28571428,9854396.285714285,8428780.57142857,3919406.285714286,4934900.0,5573446.571428572,2044102.2857142857,858560.5714285715,461999.71428571426,58322.57142857143,34171.42857142857,MN
4.0,2566436.5714285714,9686467.42857143,39724417.14285714,9909428.285714285,9815746.285714285,4650351.428571428,5901004.0,5905680.857142857,2183271.714285714,793284.8571428572,449408.85714285716,83490.0,32750.85714285714,MO
4.0,912774.2857142857,5060285.714285715,18677204.0,4286674.0,4695703.142857143,2269616.285714286,2965742.285714286,2734269.1428571427,1030688.8571428572,428991.14285714284,201721.14285714287,53056.857142857145,10741.142857142857,MS
4.0,493198.28571428574,1631191.857142857,6910484.571428572,1970873.5714285714,1866577.2857142857,756994.7142857143,838475.8571428572,778520.7142857143,364309.5714285714,218329.7142857143,94945.14285714286,14424.857142857143,7033.142857142857,MT
4.0,3949612.0,16817628.0,69171053.71428572,15880748.0,16956629.14285714,8774909.42857143,11262657.714285715,10616170.0,3503184.0,1270969.7142857143,682188.0,162969.14285714287,60628.57142857143,NC
4.0,310323.14285714284,1209830.857142857,5065742.857142857,1424704.857142857,1337065.142857143,614520.8571428572,621096.0,525644.8571428572,258615.7142857143,182953.42857142858,83992.57142857143,13108.0,4041.4285714285716,ND
